Date,Close,High,Low,Open,Volume,SMA_200,Signal
2009-01-28,63.58582305908203,63.9932827904352,62.62537829859063,62.8654908765191,330007000,82.12350502014161,0
2009-01-29,61.5193977355957,63.65856631812099,61.46118763167393,62.65446700596508,294392500,81.9554181098938,0
2009-01-30,60.26794052124024,62.13789808882779,59.81682030117521,61.83230320647279,383383600,81.76818572998047,0
2009-02-02,60.08601379394531,60.52257852866331,59.16194631342413,59.35112640058325,288233300,81.57932949066162,0
2009-02-03,60.9300651550293,61.38118539277992,59.82410030119532,60.46439515854928,278385800,81.38958845138549,0
2009-02-04,60.63176727294922,62.1160929423237,60.42075962104919,61.33755014797408,322989300,81.19810579299927,0
2009-02-05,61.53395462036133,62.05783451395512,56.557106733663765,60.17332242734535,417679400,81.01331195831298,0
2009-02-06,63.28751373291016,63.54944819884224,61.61400868455407,61.7449786931317,366101700,80.83807117462158,0
2009-02-09,63.37483978271485,63.84050981130911,62.80730478231711,63.272974810911386,240075200,80.66112506866455,0
2009-02-10,60.47164535522461,63.323874176362,59.99142026684629,62.77088922492623,536212800,80.46509313583374,0
2009-02-11,60.82820129394531,61.15562915915223,59.95507142250887,60.71905867220967,324442500,80.27073682785034,0
2009-02-12,60.87184524536133,60.988259939563655,58.97278301384035,59.78770252692514,469302200,80.07856254577636,0
2009-02-13,60.21700286865234,61.29386251909208,60.20244756051952,60.79181541298071,293998400,79.88604164123535,0
2009-02-17,57.64128494262695,60.362545725617416,57.60490220960549,58.3252403546057,478910100,79.67043134689331,0
2009-02-18,57.5030403137207,58.16516834201591,56.95733259637997,58.056025688302576,362964800,79.45273754119873,0
2009-02-19,56.88459014892578,58.3179837482497,56.76816980221447,58.09242071430345,316867500,79.23437908172608,0
2009-02-20,56.33156204223633,57.00096187636697,55.13100449220896,55.829514942250086,477176600,79.00890008926392,0
2009-02-23,54.31608581542969,56.95003037561069,54.272425442040245,56.95003037561069,379641400,78.78237630844116,0
2009-02-24,56.37521743774414,56.71718942737232,54.35245725475461,54.781749981958086,426260900,78.56743320465088,0
2009-02-25,55.931373596191406,57.059165581920745,55.02913334614052,56.1278258216824,461985800,78.35119903564453,0
2009-02-26,55.02187347412109,57.96869081882311,54.95638568358599,56.62261334893029,363353900,78.12484786987305,0
2009-02-27,53.79220962524414,55.07280482965616,53.704894423389696,53.850419759813775,470510900,77.89227727890015,0
2009-03-02,51.3692626953125,53.7849275700688,51.2019155111467,52.76627250333996,426452600,77.64655641555787,0
2009-03-03,50.983619689941406,52.1696216940209,50.67074724636896,52.10413947503294,443761000,77.39262414932251,0
2009-03-04,52.19145584106445,53.02093060781734,50.98362085190559,51.827650924024674,462753100,77.14426692962647,0
2009-03-05,50.05955505371094,52.19145192984908,49.60115733981065,51.00544443639614,485549400,76.88385761260986,0
2009-03-06,50.146881103515625,51.260123542754336,48.82263109293003,50.49613635466105,490470000,76.62802619934082,0
2009-03-09,49.55751419067383,50.93269655352103,49.28102440782371,49.44109393396428,379905300,76.3778164100647,0
2009-03-10,52.51161193847656,52.65713726802129,50.47430728586374,50.57617224093319,406227900,76.14230581283569,0
2009-03-11,52.85357666015625,53.66122400108391,52.264214484806686,53.11551663836102,356648300,75.91518106460572,0
2009-03-12,54.934532165527344,55.11643458991651,52.36607082134779,52.83901823500391,409702700,75.69481973648071,0
2009-03-13,55.36383438110352,56.01141229635935,54.3742900286132,55.30562980829089,337474700,75.47431976318359,0
2009-03-16,55.19649505615234,56.73175260058553,55.160112335654894,55.99686494608238,360644900,75.25048419952392,0
2009-03-17,56.88459014892578,57.015560263362175,54.89821100517848,55.3493315218433,356814300,75.0338395690918,0
2009-03-18,58.157840728759766,58.86362299180202,56.07687664336101,56.61530624096411,473273200,74.82873773574829,0
2009-03-19,57.43751907348633,58.93639347687754,57.25561662448362,58.88546101320567,428520400,74.62292625427246,0
2009-03-20,56.214447021484375,57.82664937127708,56.08253960732821,57.71672559432101,371078200,74.4112491607666,0
2009-03-23,60.25226974487305,60.30356675815436,57.38694997042461,57.70206179228269,419933300,74.2099075126648,0
2009-03-24,59.06512451171875,60.35488564429149,58.99917358115123,59.53412754338935,330271000,74.01866025924683,0
2009-03-25,59.687984466552734,60.60400636193233,57.93655104986327,59.526769309367246,441775100,73.82934909820557,0
2009-03-26,60.90448760986328,61.04372478052249,59.5927430811573,60.27426385660888,422025200,73.6485481262207,0
2009-03-27,59.805267333984375,60.47945843837179,59.58541973470484,60.12770898867257,322332300,73.4693913269043,0
2009-03-30,57.73870849609375,58.53015297095001,57.13046845017891,58.47885595448463,324108500,73.2780810546875,0
2009-03-31,58.27366638183594,59.41686590040243,57.92924672768966,58.30297976343568,364238300,73.08337646484375,0
2009-04-01,59.40219879150391,59.66601360109242,57.4016096749053,57.54817097314108,377018300,72.8940287399292,0
2009-04-02,61.13900375366211,62.0037291860434,59.4535201782038,60.88251858112474,476230700,72.7157212638855,0
2009-04-03,61.74724197387695,61.761895872841855,60.582058527184806,61.18296902197632,284646300,72.54516765594482,0
2009-04-06,61.26359176635742,61.76190829575525,60.30360184878038,61.07305749574574,264866600,72.37158884048462,0
2009-04-07,59.83460235595703,60.56742049726463,59.732008263450666,60.274292122549845,258947800,72.19865461349487,0
2009-04-08,60.47945022583008,60.77990819798229,59.75396219225279,60.13502497617498,230402800,72.02941120147705,0
2009-04-09,62.883113861083984,62.89044360690999,61.79854629906759,62.04770174757263,269653500,71.873118724823,0
2009-04-13,62.89773178100586,63.41803157160615,61.98170984171923,62.23086512554717,224847500,71.71467483520507,0
2009-04-14,61.81315231323242,62.84642762686414,61.615294056874,62.3114684151559,276598800,71.56365316390992,0
2009-04-15,62.47271728515625,62.597294968998064,61.270896543603925,61.439441506223766,250726100,71.41844102859497,0
2009-04-16,63.38875961303711,63.86509245086423,62.12098196075491,62.97105355945657,335202900,71.27619438171386,0
2009-04-17,63.81379318237305,64.23149922135657,63.124942468942855,63.63058868122312,262649000,71.13463743209839,0
2009-04-20,61.13900375366211,63.791806830516656,61.07304722874825,62.68525012504694,293690100,70.9876002883911,0
2009-04-21,62.33344268798828,62.38473967941479,60.64063637996072,60.69193337138723,114090900,70.84606899261475,0
2009-04-22,61.95241928100586,63.2714880047165,61.607994010456366,61.76921482568858,340395200,70.70726102828979,0
2009-04-23,62.56064987182617,62.59728740272737,61.28554303182728,62.07698749990478,324903700,70.56352897644042,0
2009-04-24,63.5059928894043,63.98231998407232,62.79515873268224,63.04431409968052,287703000,70.43331411361694,0
2009-04-27,62.90507888793945,63.76247998514135,62.68523689685291,62.78783094421788,289581600,70.29826488494874,0
2009-04-28,62.70721435546875,63.45468599701058,62.11363376980449,62.26752482568205,247926300,70.16746475219726,0
2009-04-29,64.04093170166016,64.75176569135503,63.24216317531341,63.40337835616012,311505700,70.04735179901122,0
2009-04-30,64.06294250488281,65.23545008212423,63.69653353756004,64.89103034924483,301419800,69.93355602264404,0
2009-05-01,64.40733337402344,64.64183476402523,63.549938190981344,64.07756771622391,236110300,69.81082592010497,0
2009-05-04,66.5984878540039,66.64246072927008,64.76644312835612,64.89102641882734,287120000,69.69460266113282,0
2009-05-05,66.37129974365234,66.63511456641983,65.83634035555288,66.37129974365234,243036300,69.57444458007812,0
2009-05-06,67.52186584472656,67.56583314589017,66.40065493738327,67.18477015690144,291941000,69.45978836059571,0
2009-05-07,66.58382415771484,68.26197755036524,66.15878850208337,68.1593835081033,317728000,69.33531101226806,0
2009-05-08,68.13739776611328,68.31327246299738,67.00885774510843,67.44121753973093,299081700,69.21612579345702,0
2009-05-11,66.86229705810547,67.49985058117974,66.7157357288949,67.19939258805485,247923600,69.10010906219482,0
2009-05-12,66.66441345214844,67.2946369927471,65.84365578298514,67.14807012809962,282431300,68.98321056365967,0
2009-05-13,64.98625183105469,65.96090038350445,64.8543444661295,65.76303654063994,269619100,68.86452308654785,0
2009-05-14,65.54322814941406,66.04154449475412,64.8543776038379,65.01559842011797,260098700,68.73914833068848,0
2009-05-15,65.00830078125,65.9536369146078,64.59792438511046,65.49196346895081,271502700,68.60302593231201,0
2009-05-18,66.8549575805664,66.93556237948626,64.90565992134455,65.62382368815129,241447400,68.48223644256592,0
2009-05-19,66.77432250976562,67.39721617233083,66.54714531728901,66.81828976400814,206102200,68.36344757080079,0
2009-05-20,66.32735443115234,68.0055082129104,66.25407375411046,67.3826084806613,285722200,68.24662185668946,0
2009-05-21,65.3746566772461,65.80702196359654,64.67848220159168,65.55786107515037,258988400,68.11294120788574,0
2009-05-22,65.23545837402344,65.95362250128107,64.98630292823393,65.55790009535843,166811900,67.97651962280274,0
2009-05-26,66.90629577636719,67.09682445975326,64.72249534537994,64.75180874073745,236318500,67.85534080505371,0
2009-05-27,65.7117691040039,67.23603143085992,65.6091750619036,67.00885970777436,246015800,67.7197219467163,0
2009-05-28,66.62779235839844,66.93557448944729,65.29406419956402,66.29069684473217,289095000,67.58387512207031,0
2009-05-29,67.80762481689453,68.6650202337639,66.45191311150221,66.994196675468,258641500,67.45880718231201,1
2009-06-01,69.44913482666016,69.74226304113357,68.46716173777321,68.643036430075,276246800,67.34474555969238,1
2009-06-02,69.50775909423828,69.88882743667006,69.05341568951138,69.17799335913293,230874500,67.22749656677246,1
2009-06-03,68.62837219238281,68.98012152397467,67.97616494872454,68.91417062090926,235310500,67.10359027862549,1
2009-06-04,69.2732925415039,69.3758866259214,68.37192942969908,68.88489985178651,210102300,66.98929512023926,1
2009-06-05,69.2879409790039,70.10869352339017,68.73832750404921,69.97678606576275,284257900,66.8800963973999,1
2009-06-08,69.00210571289062,69.69095043321111,68.18134801415786,68.76759872100605,238565100,66.76735164642334,1
2009-06-09,69.35389709472656,69.72030610540916,68.89954790873531,69.39054023217794,225125500,66.65557651519775,1
2009-06-10,69.1780014038086,69.97677012175265,68.29129253716404,69.9694459692447,296100400,66.53628398895263,1
2009-06-11,69.48576354980469,70.43109891031786,69.29522941124003,69.30988889395128,275414200,66.42796688079834,1
2009-06-12,69.67631530761719,69.72028258496005,68.88487076971025,69.17799899755977,184361800,66.31927467346192,1
2009-06-15,68.07876586914062,68.89951812000413,67.71235701687502,68.85555084683799,224190500,66.19814586639404,1
2009-06-16,67.1553955078125,68.36454550559621,67.11142824675072,68.32057824453442,227319000,66.06680290222168,1
2009-06-17,67.08948516845703,67.66108227157747,66.56185535297439,67.12612271116946,223445200,65.94015354156494,1
2009-06-18,67.58045959472656,67.9102253741224,66.86962542171804,67.19206704847396,211725100,65.81882949829101,1
2009-06-19,67.82958221435547,68.31597133557318,67.44636109093244,68.22754001673756,215655600,65.69914577484131,1
2009-06-22,65.79554748535156,67.20313864088207,65.77343966574227,67.1662885265079,251913600,65.58310554504395,1
2009-06-23,65.8471450805664,66.23773161787891,65.47866636649213,65.93558199605827,188309800,65.46592403411866,1
2009-06-24,66.4145736694336,67.12205178722267,66.031352841546,66.44405262715851,211577700,65.34235847473144,1
2009-06-25,67.85904693603516,67.92537041122574,66.00928206434759,66.08297668873917,279411000,65.23954193115235,1
2009-06-26,67.6821517944336,67.9769358217863,67.26208638278074,67.6305650113372,167579000,65.13404693603516,1
2009-06-29,68.31592559814453,68.40436248031237,67.50527385715164,67.8811235781939,168481300,65.02529834747314,1
2009-06-30,67.76321411132812,68.58123707510589,67.2620829769646,68.33067431919282,228888200,64.91170528411865,1
2009-07-01,68.04328918457031,68.70655207721043,67.95485225803841,68.05065471154322,173041100,64.82104053497315,1
2009-07-02,66.18610382080078,68.06534634741247,66.14925934574173,67.15888679842041,212309900,64.71387802124023,1
2009-07-06,66.17876434326172,66.27456676315985,65.33863351480815,65.54498064845812,174499600,64.62637683868408,1
2009-07-07,64.8964614868164,66.19350797804071,64.85224584567933,66.11244222093055,197088900,64.5200495147705,1
2009-07-08,64.85224151611328,65.44180959709311,64.11528422615746,65.28704361836903,248050500,64.39639205932617,1
2009-07-09,64.97753143310547,65.5155127992901,64.78592656079962,65.30179448245174,163777600,64.28350158691406,1
2009-07-10,64.8227310180664,65.21331729214391,64.37318684006225,64.63112064157237,173520300,64.17979728698731,1
2009-07-13,66.39985656738281,66.45144335733625,64.55009203184403,65.08070222710124,217413500,64.08260738372803,1
2009-07-14,66.77571105957031,66.83466900150563,66.12719056589822,66.60620838214096,181487400,63.98058452606201,1
2009-07-15,68.72863006591797,68.91286936597054,66.82727913996659,67.66003875209077,220877900,63.88810970306397,1
2009-07-16,68.61808776855469,69.64982900955077,68.40436949829186,68.53702202388473,231174500,63.82925708770752,1
2009-07-17,69.3697509765625,69.50977458678109,68.93494910435624,69.31816421846116,138561700,63.75752639770508,1
2009-07-20,70.10674285888672,70.2246587205481,69.41400685050819,69.77511433740513,164179400,63.68922805786133,1
2009-07-21,70.43096923828125,70.67416635961438,69.58346769646069,70.65205855268134,217718300,63.637743644714355,1
2009-07-22,70.41627502441406,70.84370600204097,69.9298804885286,69.98146727664934,196068100,63.59163501739502,1
2009-07-23,71.97125244140625,72.28077315724275,70.40152979780774,70.46048773107316,258795500,63.57358249664307,1
2009-07-24,72.26600646972656,72.32496438309111,71.25637891040495,71.6322229573978,154003100,63.57392875671387,1
2009-07-27,72.47974395751953,72.51659406880302,71.73541556538648,72.13337315259017,159259400,63.58443790435791,1
2009-07-28,72.14075469970703,72.49449670239872,71.52907874845806,71.97125765745727,186685200,63.61782764434815,1
2009-07-29,71.9638900756836,72.28814750313578,71.47012997504385,71.80912969888033,194399300,63.658272151947024,1
2009-07-30,72.71556854248047,73.57044162819003,72.66398176127645,72.83348439811108,225575400,63.65610269546509,1
2009-07-31,72.81873321533203,73.30512762662413,72.50184142018207,72.70082299663312,207358000,63.659862232208255,1
2009-08-03,74.02000427246094,74.08632774073301,73.18723879834143,73.58519647559044,175776900,63.70510206222534,1
2009-08-04,74.21160125732422,74.31477483424298,73.53360185970428,73.68836222508243,176714600,63.737767124176024,1
2009-08-05,73.99787902832031,74.32950753668283,73.38620317085946,74.2631784614878,184726400,63.77138452529907,1
2009-08-06,73.61466979980469,74.44742958750442,73.26829894307254,74.33689048219706,193203800,63.78287672042847,1
2009-08-07,74.58008575439453,75.19176173861439,73.98315206662309,74.3884808808745,220640900,63.80984189987183,1
2009-08-10,74.42532348632812,74.5948261559471,73.89471327843738,74.24108414317375,130898700,63.85487092971802,1
2009-08-11,73.49673461914062,74.14525484798845,73.29775305199806,74.09366807549529,157301000,63.891468029022214,1
2009-08-12,74.2853012084961,74.84538473178846,73.33462557686957,73.371470069894,219052400,63.94878843307495,1
2009-08-13,74.85274505615234,74.88222401983234,73.88733289141649,74.62429011580414,176449500,64.0200972366333,1
2009-08-14,74.27794647216797,74.87488024291213,73.47465988023399,74.81592229400076,199616100,64.05313011169433,1
2009-08-17,72.45026397705078,72.92191615767,72.30287477905884,72.84822155867403,237667500,64.07947841644287,1
2009-08-18,73.02511596679688,73.28305558979535,72.47976899117802,72.61242156606257,173461500,64.09708084106445,1
2009-08-19,73.66624450683594,73.9168128903566,72.37656934609468,72.45026394505811,192812800,64.11597644805909,1
2009-08-20,74.42532348632812,74.5948261559471,73.59993482742122,73.76206072646468,174131300,64.13765697479248,1
2009-08-21,75.8844985961914,76.00240884748803,74.88960730649698,75.03699652625232,224605000,64.15472431182862,1
2009-08-24,75.87714385986328,76.60673021376921,75.60446755954673,76.19403581116214,191279000,64.18698387145996,1
2009-08-25,76.02452850341797,76.83518052339508,75.86239697491479,76.17928888356951,215310600,64.2392149734497,1
2009-08-26,76.0318832397461,76.37825407011599,75.53075205118628,75.78868598150281,194620700,64.28065666198731,1
2009-08-27,76.20140838623047,76.43723456678102,75.12545108605984,75.9876900315847,196230100,64.32738468170166,1
2009-08-28,76.18666076660156,76.90151040781159,75.66342164075097,76.81307911036821,147024400,64.3843600845337,1
2009-08-31,75.50865173339844,75.5970886422378,75.01489164309045,75.44232826867284,176051600,64.45219999313355,1
2009-09-01,73.84309387207031,76.08344397000914,73.68833356688015,75.13276870452438,321276800,64.49240526199341,1
2009-09-02,73.56307220458984,74.01998772205425,73.37883289275482,73.53359323999173,171805000,64.5476303100586,1
2009-09-03,74.17476654052734,74.26319783380553,73.39358784048964,73.99052718281244,143572300,64.61006381988526,1
2009-09-04,75.21382904052734,75.23593685075107,74.10102802733812,74.32211175211107,142687900,64.67188243865967,1
2009-09-08,75.86238861083984,75.94345436615367,75.45705983427071,75.90660425099715,132909100,64.75708093643189,1
2009-09-09,76.444580078125,76.70251399807395,75.75920959223907,75.99503569369779,154612500,64.8670234298706,1
2009-09-10,77.22576141357422,77.27734820319431,76.06873859849078,76.49617521107916,162902400,64.96618406295777,1
2009-09-11,77.21097564697266,77.60156754565932,76.84986832294105,77.37310707236425,152360100,65.04538648605347,1
2009-09-14,77.58687591552734,77.71952847540919,76.01715864237468,76.5551344078396,149593800,65.12419502258301,1
2009-09-15,77.9111328125,78.19854573240964,77.20365442329638,77.71215117715428,196795900,65.19267963409423,1
2009-09-16,79.09027862548828,79.10501530156165,77.91851890004226,78.19118957644592,206406300,65.26301837921143,1
2009-09-17,78.97237396240234,79.63563126109703,78.5375660830497,78.97973948969279,229170900,65.36156522750855,1
2009-09-18,79.0226821899414,79.34848965519937,78.75611347278816,79.34108339935679,153799100,65.44896011352539,1
2009-09-21,78.82276153564453,79.23002091221043,78.23779719376782,78.40810155173641,151892000,65.52795753479003,1
2009-09-22,79.28189086914062,79.50403347937379,78.93387008279193,79.28929712930073,143126700,65.61654016494751,1
2009-09-23,78.62285614013672,79.99272017735885,78.48216547735632,79.46698881817933,225947400,65.6923365020752,1
2009-09-24,77.75648498535156,78.9634448404436,77.41587065169341,78.79314049827354,228636800,65.7527222442627,1
2009-09-25,77.34181213378906,78.01564013122595,77.07524343692585,77.58616771413327,204059000,65.81644779205322,1
2009-09-28,78.72652435302734,78.89683440694839,77.62322907984536,77.63803594790278,118285800,65.88489555358886,1
2009-09-29,78.48958587646484,79.24486053787679,78.32668205849026,78.86722603183127,133733900,65.95998945236207,1
2009-09-30,78.18597412109375,78.83018299114495,77.4677252674335,78.75613735821622,254383000,66.02977621078492,1
2009-10-01,76.24597930908203,78.28967226117787,76.23116678770621,76.26819244182411,281840600,66.09433782577514,1
2009-10-02,75.89051818847656,76.34220384931929,75.52028441069197,75.54249753346798,224748800,66.1422181892395,1
2009-10-05,77.0234375,77.2455800404018,75.97197486064638,76.19411740104817,149875000,66.1989747428894,1
2009-10-06,78.1267318725586,78.57101126752134,77.53435557972892,77.5787818244295,202491100,66.2673826789856,1
2009-10-07,78.34146881103516,78.42292069323251,77.80092501548171,77.94901626530286,159200300,66.33825040817261,1
2009-10-08,78.94127655029297,79.35593673120799,78.37851941239312,78.89685028785816,183305800,66.41622812271117,1
2009-10-09,79.42256164550781,79.42256164550781,78.75613963127569,78.96346966918794,135008300,66.49988655090333,1
2009-10-12,79.73356628417969,80.03715511922864,79.43737805900278,79.79280505907917,118031000,66.58328102111817,1
2009-10-13,79.57062530517578,79.75574215326598,79.05230039025035,79.51879281368323,157692700,66.66404188156127,1
2009-10-14,80.9405288696289,81.0219807750053,79.54104525808259,80.50365560381063,191421600,66.75256156921387,1
2009-10-15,81.23668670654297,81.23668670654297,80.51103173838875,80.54805172286765,173873600,66.83506774902344,1
2009-10-16,80.62950897216797,80.91088460010076,80.14080333951429,80.56286960607294,192069400,66.90991764068603,1
2009-10-19,81.29593658447266,81.54769285092333,80.51104275457429,80.76279902102496,159530400,66.97820423126221,1
2009-10-20,80.866455078125,81.44401882481284,80.47400820662268,81.4143994468649,180921100,67.04474346160889,1
2009-10-21,80.14078521728516,81.680953039499,80.08154647238372,80.74056197378869,225379300,67.10539894104004,1
2009-10-22,80.95532989501953,81.21449244382303,79.60027273357859,80.11119722216253,238444000,67.18031364440918,1
2009-10-23,80.02974700927734,81.27373291898238,79.69653316868565,81.221900408133,240033200,67.24925441741944,1
2009-10-26,79.16339111328125,80.94050877289102,78.9412485811704,80.11858931312784,242028200,67.32095756530762,1
2009-10-27,78.80054473876953,79.51879906975846,78.60802726911844,79.25223033559105,253266300,67.39863187789916,1
2009-10-28,77.31221771240234,78.84498527736446,77.26778581895431,78.60062963601655,248821400,67.46828245162963,1
2009-10-29,78.97087097167969,79.12636849035565,77.7046720487588,77.88978894946628,198110600,67.55619457244873,1
2009-10-30,76.68282318115234,78.94865788852717,76.59397068433103,78.71170848147118,325608100,67.63255727767944,1
2009-11-02,77.24557495117188,78.05268752209128,76.32739676668848,77.104884308232,254222900,67.70933265686035,1
2009-11-03,77.48992919921875,77.60100046009453,76.6680097777846,76.81610102607297,228362600,67.80366458892823,1
2009-11-04,77.68985748291016,78.7339194870218,77.48993372112247,78.12673629469708,247996700,67.8863357925415,1
2009-11-05,79.11895751953125,79.14117064240183,78.07490119937985,78.23780496618966,180015300,67.98088199615478,1
2009-11-06,79.3262710571289,79.52620042007992,78.52657055327877,78.68206803039736,170954100,68.0751551246643,1
2009-11-09,81.13304138183594,81.1774676337092,79.87424861798743,79.93348173737847,159495700,68.17638824462891,1
2009-11-10,81.14784240722656,81.39960433146297,80.68875610606766,80.94051238098454,171899800,68.27460304260254,1
2009-11-11,81.56250762939453,82.05861956774474,81.17006070355572,81.68097950827064,169466200,68.3644864654541,1
2009-11-12,80.73318481445312,81.87350564284613,80.52585478189434,81.45143931961726,157144500,68.46055540084839,1
2009-11-13,81.17005920410156,81.5180742257784,80.52585036740733,80.94051040979292,150963000,68.5650659942627,1
2009-11-16,82.34736633300781,82.70279311656944,81.68835089933387,81.73277712878517,210922200,68.676372756958,1
2009-11-17,82.44366455078125,82.48069019261013,81.82167444315833,82.13266949696978,147134100,68.78394075393676,1
2009-11-18,82.39183807373047,82.51031561680085,81.87351294609806,82.38443746427872,156486800,68.89274110794068,1
2009-11-19,81.31815338134766,82.42144854762512,80.80722891841104,81.82907784428428,208734600,68.9916621017456,1
2009-11-20,81.0293960571289,81.27375180046745,80.71840091978238,80.89611161979164,134196000,69.0803715133667,1
2009-11-23,82.05859375,82.73982237483416,81.89569002464451,81.98454814283416,148010200,69.17379028320312,1
2009-11-24,82.18450927734375,82.34000681800737,81.45885408758019,82.19191553622876,138420100,69.28235460281373,1
2009-11-25,82.47328186035156,82.56214000891443,82.05862179903077,82.31778433735627,109564800,69.39058000564575,1
2009-11-27,81.13304138183594,81.68839212753144,80.18524367974013,80.26669557438773,126001800,69.49188598632813,1
2009-11-30,81.4070053100586,81.59952280804445,80.0593545775618,81.06639091056151,160874800,69.59783599853516,1
2009-12-01,82.41400909423828,82.68057776235995,81.99194297793179,82.132627917156,159613700,69.72169961929322,1
2009-12-02,82.37699890136719,82.939755711626,82.13264330159872,82.39921201965196,132315100,69.84606941223144,1
2009-12-03,81.73280334472656,83.06564714894829,81.66616397917491,82.59915464213012,167324900,69.97031047821045,1
2009-12-04,82.19927978515625,83.21371641045958,81.48102557203886,82.8138633748277,274907800,70.09964906692505,1
2009-12-07,82.07341766357422,82.58434206301017,81.81425515999035,82.12525581360987,127973800,70.23843572616578,1
2009-12-08,81.1626205444336,82.0215596677985,80.91085872683753,81.48102170681508,169863700,70.36237274169922,1
2009-12-09,81.46623229980469,81.58470981211103,80.72576479584627,81.14043043959971,155063400,70.49004703521729,1
2009-12-10,81.9253158569336,82.28074270839878,81.78462523770305,81.96974209487243,138014600,70.62456424713135,1
2009-12-11,82.27334594726562,82.45846282579888,81.90311219019911,82.27334594726562,124854000,70.76696992874146,1
2009-12-14,82.8360824584961,82.93234117789474,82.2881325653479,82.8360824584961,107141500,70.92430402755737,1
2009-12-15,82.4510498046875,82.87311602714489,82.191887325866,82.53250167650545,120408800,71.08164117813111,1
2009-12-16,82.5769271850586,83.02861277957187,82.39181032335047,82.78426281559905,155358200,71.23356853485107,1
2009-12-17,81.58470153808594,82.1400521097331,81.51065592506329,81.98455462759009,183390100,71.39119426727295,1
2009-12-18,82.04627990722656,82.11328372497434,81.3539374157456,82.0388337764249,174591200,71.5506912612915,1
2009-12-21,82.88008880615234,83.15553322963198,82.45575013239393,82.45575013239393,118039600,71.7173041343689,1
2009-12-22,83.17787170410156,83.35653912486686,82.95453316834377,83.0587563037681,91707500,71.87063543319702,1
2009-12-23,83.34160614013672,83.4607214822717,83.00660417991332,83.37883110448692,111783100,72.02307558059692,1
2009-12-24,83.73616790771484,83.82549873080374,83.37882757616353,83.52027561903016,39677500,72.16708375930786,1
2009-12-28,83.91483306884766,84.11583309534433,83.61705041352555,84.04883497975602,87508500,72.30983875274659,1
2009-12-29,83.79574584960938,84.145640161028,83.78830539853544,84.13075357914649,80572500,72.45283500671387,1
2009-12-30,83.7659683227539,83.86275098557267,83.50541053772979,83.55008164354373,73138400,72.58724189758301,1
2009-12-31,82.96195220947266,83.97441006274813,82.92472723909059,83.95207167267905,90637900,72.71126245498657,1
2010-01-04,84.36898040771484,84.41364583402492,83.01407423888254,83.65430518808466,118944600,72.84591976165771,1
2010-01-05,84.59231567382812,84.6295406499893,84.0116423960111,84.31687129727766,111579900,72.98780910491944,1
2010-01-06,84.6518783569336,84.86032460436977,84.44343210949742,84.51043025485865,116074400,73.10980714797974,1
2010-01-07,85.00921630859375,85.11343942921066,84.25731607008544,84.4955411571718,131091100,73.23952760696412,1
2010-01-08,85.2920913696289,85.32931634013295,84.61464120837329,84.78586244133251,126402800,73.36754814147949,1
2010-01-11,85.41122436523438,85.70900147181273,85.04643775412771,85.67178217335754,106375700,73.49008182525635,1
2010-01-12,84.6146469116211,85.02409321609795,84.28708532425284,84.84542584104865,163333500,73.61412872314453,1
2010-01-13,85.32929229736328,85.56751727415981,84.3987250942938,84.83050395992213,161822000,73.75208164215088,1
2010-01-14,85.56011199951172,85.7164466827064,85.18043880904794,85.23255037011283,115718800,73.88851387023925,1
2010-01-15,84.59974670410156,85.49308917517017,84.27218514750105,85.41120446575296,212283100,74.01450160980225,1
2010-01-19,85.65689086914062,85.70900243134867,84.56254238303754,84.58488077804182,139172700,74.13709104537963,1
2010-01-20,84.78588104248047,85.20277354086892,84.10843073259925,85.07621770096304,216490200,74.25228424072266,1
2010-01-21,83.15550994873047,85.06875651121888,83.05128684258194,84.80819874584756,344859600,74.36174383163453,1
2010-01-22,81.30184936523438,83.18531774150934,81.21251280898663,82.78331175799738,345942400,74.4690800666809,1
2010-01-25,81.71875,82.19520600060899,81.45075166427772,82.04631172550124,186937500,74.57527656555176,1
2010-01-26,81.37623596191406,82.23980502085487,81.17523595252958,81.39856866520887,211168800,74.66774217605591,1
2010-01-27,81.76339721679688,81.94951074646468,80.64671603879003,81.27205477220146,271863600,74.76207050323487,1
2010-01-28,80.82537841796875,82.07606148686267,80.33404168361783,82.0313960600309,316104000,74.85713163375854,1
2010-01-29,79.94692993164062,81.74106714185302,79.82037409051554,81.17528040306502,310677600,74.94450269699097,1
2010-02-01,81.19014739990234,81.19759352985874,80.02880103495615,80.51269724692806,187865000,75.0335096359253,1
2010-02-02,82.17284393310547,82.3291786171411,81.05616275022166,81.33905895158212,216327900,75.12530488967896,1
2010-02-03,81.76339721679688,82.24729352988001,81.52517212601144,81.80061651488992,172730700,75.22842685699463,1
2010-02-04,79.23970031738281,81.1678338097749,79.22480805396198,81.13061451069149,356715700,75.31295814514161,1
2010-02-05,79.40345764160156,79.56723273263037,77.85499212860742,79.32900770599534,493585800,75.40021333694457,1
2010-02-08,78.83021545410156,79.90223078477294,78.77065778467937,79.46300007244932,224166900,75.48156116485596,1
2010-02-09,79.82035827636719,80.51270071911217,79.11312357306717,79.753354463336,337820500,75.56313299179077,1
2010-02-10,79.6640625,80.10328784527805,78.99405244134739,79.69384135591079,240511500,75.64692790985107,1
2010-02-11,80.497802734375,80.5871392521528,79.09823136758646,79.55979485650585,223591600,75.7358808517456,1
2010-02-12,80.43080139160156,80.47546680883909,79.29178781418373,79.64912251154918,304622100,75.81783020019532,1
