Date,Close,High,Low,Open,Volume,SMA_200,Signal,Market_Return,Position,Strategy_Return,Buy_Hold_Value,Strategy_Value,Buy_Hold_Peak,Buy_Hold_Drawdown,Strategy_Peak,Strategy_Drawdown
2008-07-18,90.40291595458984,90.71865506358203,89.80730884413121,90.53925572728726,267030100,99.27415760040284,0,0.006230595995896815,0.0,0.0,111393.60611327109,101861.70280867635,136272.0975599395,-0.18256482355623505,122760.75910939883,-0.17024215598160475
2008-07-21,90.45310974121094,90.99130752513364,89.8359758443264,90.78320372503715,222863000,99.18299743652344,0,0.0005552230930947477,0.0,0.0,111455.45441580829,101861.70280867635,136272.0975599395,-0.18211096466916543,122760.75910939883,-0.17024215598160475
2008-07-22,91.4792938232422,91.70892470914832,89.59200967595729,89.80729102673338,296904200,99.09612003326416,0,0.01134492871463677,0.0,0.0,112719.90860101308,101861.70280867635,136272.0975599395,-0.172832071866854,122760.75910939883,-0.17024215598160475
2008-07-23,91.97444152832033,92.67768379272088,91.52953472120277,91.773515167063,311698400,99.00525157928467,0,0.005412675200957118,0.0,0.0,113330.02485495195,101861.70280867635,136272.0975599395,-0.16835488053522063,122760.75910939883,-0.17024215598160475
2008-07-24,90.06564331054688,92.14667668306129,89.81448533753361,92.09643961362544,248634500,98.90777225494384,0,-0.02075357225393648,0.0,-0.0,110978.02199558429,101861.70280867635,136272.0975599395,-0.18561448761166655,122760.75910939883,-0.17024215598160475
2008-07-25,90.04411315917969,90.76888250274584,89.8216542694732,90.33832521031884,219131000,98.8050259399414,0,-0.00023904954848263937,0.0,-0.0,110951.49274953475,101861.70280867635,136272.0975599395,-0.18580916610069376,122760.75910939883,-0.17024215598160475
2008-07-28,88.72374725341797,90.46033174836433,88.56587494027121,90.06565644033141,205201300,98.69659641265868,0,-0.014663545005186296,0.0,-0.0,109324.55054220936,101861.70280867635,136272.0975599395,-0.19774809003638627,122760.75910939883,-0.17024215598160475
2008-07-29,90.61817932128906,90.68993795090068,88.72372303041303,88.96770894089157,261505600,98.60028915405272,0,0.021352029490595115,0.0,0.0,111658.85156943268,101861.70280867635,136272.0975599395,-0.18061838359595683,122760.75910939883,-0.17024215598160475
2008-07-30,92.23278045654295,92.28301752358055,90.61818652517938,91.21379360048674,354710000,98.50901611328123,0,0.017817629391220446,0.0,0.0,113648.3476049461,101861.70280867635,136272.0975599395,-0.1660189456248906,122760.75910939883,-0.17024215598160475
2008-07-31,91.01285552978516,92.26147861804564,90.86933280277304,91.42188572081332,277402100,98.41630844116212,0,-0.013226587344752017,0.0,-0.0,112145.16780876256,101861.70280867635,136272.0975599395,-0.17704966888445128,122760.75910939883,-0.17024215598160475
2008-08-01,90.53209686279295,91.335802502392,90.0297753632095,91.22098975737818,248690900,98.32554321289062,0,-0.005282316044186386,0.0,-0.0,111552.78158956836,101861.70280867635,136272.0975599395,-0.18139675262207144,122760.75910939883,-0.17024215598160475
2008-08-04,89.69249725341797,90.51773535617994,89.52745291776577,90.4459767113384,188239600,98.22891902923584,0,-0.009274054600187265,0.0,-0.0,110518.23500230393,101861.70280867635,136272.0975599395,-0.188988523834145,122760.75910939883,-0.17024215598160475
2008-08-05,92.11078643798828,92.25430370271395,89.67813211950867,90.4316059715676,251577600,98.14636520385744,0,0.026962000820845322,0.0,0.0,113498.02774515442,101861.70280867635,136272.0975599395,-0.1671220317480463,122760.75910939883,-0.17024215598160475
2008-08-06,92.519775390625,92.7852937247774,91.47926741172562,91.866770446345,209555400,98.0800622177124,0,0.004440185221000759,0.0,0.0,114001.9800105612,101861.70280867635,136272.0975599395,-0.16342389930251677,122760.75910939883,-0.17024215598160475
2008-08-07,91.14205932617188,92.1682239624891,90.8047876277213,91.82377475613858,246312500,98.00379646301268,0,-0.014891044197160141,0.0,-0.0,112304.37148766014,101861.70280867635,136272.0975599395,-0.17588139099229105,122760.75910939883,-0.17024215598160475
2008-08-08,92.83554077148438,93.23739342777976,90.68992680329038,90.83344951970432,260811700,97.93168659210204,0,0.0185806800705699,0.0,0.0,114391.06308479878,101861.70280867635,136272.0975599395,-0.16056870677811574,122760.75910939883,-0.17024215598160475
2008-08-11,93.79715728759766,94.37122642531492,92.73510529355347,92.9073326046688,249425800,97.86537437438965,0,0.010358279901447442,0.0,0.0,115575.95773445525,101861.70280867635,136272.0975599395,-0.15187364248488955,122760.75910939883,-0.17024215598160475
2008-08-12,92.82121276855467,93.78996252905864,92.3762950081243,93.48857298470192,213200800,97.79291023254396,0,-0.010404841119550978,0.0,-0.0,114373.40825698832,101861.70280867635,136272.0975599395,-0.16069826248413766,122760.75910939883,-0.17024215598160475
2008-08-13,92.26145935058594,93.03645454044384,91.6156154261548,92.41932063025168,256393200,97.71135719299316,0,-0.006030447149666718,0.0,-0.0,113683.68546316729,101861.70280867635,136272.0975599395,-0.1657596272548505,122760.75910939883,-0.17024215598160475
2008-08-14,92.95755767822266,93.4885836692543,91.6730632150202,91.7376443498348,239555300,97.63148235321044,0,0.007544844104314441,0.0,0.0,114541.41114719081,101861.70280867635,136272.0975599395,-0.1594654136969632,122760.75910939883,-0.17024215598160475
2008-08-15,93.40962982177734,93.6464382208934,92.78532373753076,93.23740254523892,181000800,97.55764911651612,0,0.004863210209540503,0.0,0.0,115098.450107297,101861.70280867635,136272.0975599395,-0.1553777173153824,122760.75910939883,-0.17024215598160475
2008-08-18,92.13232421875,93.63210006682174,91.60848121409497,93.5962180090417,172275100,97.47181079864502,0,-0.013674238999388022,0.0,-0.0,113524.56639207069,101861.70280867635,136272.0975599395,-0.1669272842730205,122760.75910939883,-0.17024215598160475
2008-08-19,91.127685546875,91.63000697458844,90.79759142429188,91.43625262502518,194673700,97.39374137878418,0,-0.010904301833194685,0.0,-0.0,112286.66025464899,101861.70280867635,136272.0975599395,-0.17601136061430678,122760.75910939883,-0.17024215598160475
2008-08-20,91.55105590820312,91.81656337938384,90.6612314012128,91.4147106825704,225498200,97.3171880722046,0,0.004645902710986194,0.0,0.0,112808.33315393367,101861.70280867635,136272.0975599395,-0.17218318956076284,122760.75910939883,-0.17024215598160475
2008-08-21,91.70892333984376,92.16818510479884,90.8478034244289,90.95544409820975,180609800,97.2454880142212,0,0.001724364946690926,0.0,0.0,113002.85588931893,101861.70280867635,136272.0975599395,-0.17075573127055999,122760.75910939883,-0.17024215598160475
2008-08-22,93.03650665283205,93.03650665283205,91.7089579167287,92.3332642053412,167715300,97.17328758239746,0,0.014476053852128246,0.0,0.0,114638.691316617,101861.70280867635,136272.0975599395,-0.1587515465798639,122760.75910939883,-0.17024215598160475
2008-08-25,91.14918518066406,93.03646366446112,90.9554363641988,92.42651267284236,171936900,97.1063510131836,0,-0.02028581618192704,0.0,-0.0,112313.15189723144,101861.70280867635,136272.0975599395,-0.1758169580692751,122760.75910939883,-0.17024215598160475
2008-08-26,91.41475677490234,91.75920602786928,90.833504477533,91.1492436950146,159117200,97.04339263916016,0,0.002913592630717332,0.0,0.0,112640.38666893184,101861.70280867635,136272.0975599395,-0.1734156244319437,122760.75910939883,-0.17024215598160475
2008-08-27,92.30452728271484,92.4480445264738,91.35012173470533,91.52952102681996,171032800,96.99202129364014,0,0.009733335614549032,0.0,0.0,113736.75335613311,101861.70280867635,136272.0975599395,-0.1653702012907975,122760.75910939883,-0.17024215598160475
2008-08-28,93.42398834228516,93.53162355062518,92.64898199324148,92.77097221258192,167537100,96.9513362121582,0,0.012127910651029916,0.0,0.0,115116.14253857452,101861.70280867635,136272.0975599395,-0.15524788566536507,122760.75910939883,-0.17024215598160475
2008-08-29,92.41935729980467,93.38811809599896,92.2184309190582,93.09390055645356,189195800,96.8901496887207,0,-0.010753459152265443,0.0,-0.0,113878.24580201959,101861.70280867635,136272.0975599395,-0.16433189302065254,122760.75910939883,-0.17024215598160475
2008-09-02,91.84526824951172,93.79713907260658,91.50799667428268,93.30916726070856,252364900,96.827541847229,0,-0.006211783624837763,0.0,-0.0,113170.85877952135,101861.70280867635,136272.0975599395,-0.16952288248338598,122760.75910939883,-0.17024215598160475
2008-09-03,91.76632690429688,92.21123913409352,91.08461176210996,91.76632690429688,251947000,96.7720662689209,0,-0.0008595036708956005,0.0,-0.0,113073.58801096195,101861.70280867635,136272.0975599395,-0.17023668061448638,122760.75910939883,-0.17024215598160475
2008-09-04,89.00359344482422,91.29990812073063,88.95336185213927,91.1133312872581,340042500,96.70189357757567,0,-0.030106178951173623,0.0,-0.0,109669.37433565265,101861.70280867635,136272.0975599395,-0.19521768359502634,122760.75910939883,-0.17024215598160475
2008-09-05,89.283447265625,89.66377292676142,87.54686325919742,88.47256435555735,289503400,96.64029369354247,0,0.0031442979993192566,0.0,0.0,110014.20752996282,101861.70280867635,136272.0975599395,-0.19268720816766682,122760.75910939883,-0.17024215598160475
2008-09-08,91.127685546875,92.02468770530372,89.28346058439611,91.8811594761952,364075300,96.5848049545288,0,0.020655993218577917,0.0,0.0,112286.66025464894,101861.70280867635,136272.0975599395,-0.1760113606143071,122760.75910939883,-0.17024215598160475
2008-09-09,88.42235565185547,91.3932085556327,88.12096604708593,91.20663169203704,377326800,96.52624980926514,0,-0.029687244647818245,0.0,-0.0,108953.17870098274,101861.70280867635,136272.0975599395,-0.20047331293877302,122760.75910939883,-0.17024215598160475
2008-09-10,88.7811508178711,89.62791596518193,87.94156317748248,88.9031410613805,298916600,96.4608309173584,0,0.004057742675713127,0.0,0.0,109395.2826638523,101861.70280867635,136272.0975599395,-0.19722903938031322,122760.75910939883,-0.17024215598160475
2008-09-11,90.06564331054688,90.23068763216992,87.25983509462287,87.63298877581389,375369400,96.41307182312012,0,0.01446807662260241,0.0,0.0,110978.02199558417,101861.70280867635,136272.0975599395,-0.18561448761166732,122760.75910939883,-0.17024215598160475
2008-09-12,90.48182678222656,90.56794041570252,88.86006107966969,89.19015512907946,297851200,96.36166900634764,0,0.004620890457026849,0.0,0.0,111490.8392783633,101861.70280867635,136272.0975599395,-0.18185130136913108,122760.75910939883,-0.17024215598160475
2008-09-15,86.17623901367188,90.16608288583924,86.0327217737743,87.28133928034484,483607000,96.27262420654296,0,-0.047585110973913713,0.0,-0.0,106185.5353187276,101861.70280867635,136272.0975599395,-0.22078299798664403,122760.75910939883,-0.17024215598160475
2008-09-16,87.61860656738281,87.77647880851323,83.95886237915516,84.10237961209292,581744300,96.19061450958252,0,0.01673741590744182,0.0,0.0,107962.8067867115,101861.70280867635,136272.0975599395,-0.20774091894179658,122760.75910939883,-0.17024215598160475
2008-09-17,83.67900085449219,87.43920824172191,83.24126617198058,85.85331925870105,624095600,96.08367702484132,0,-0.04496311762115146,0.0,-0.0,103108.46240645096,101861.70280867635,136272.0975599395,-0.24336335718984192,122760.75910939883,-0.17024215598160475
2008-09-18,86.16192626953125,87.39619476905982,81.66259263212653,84.71238181823655,776114700,95.99261699676514,0,0.029672025116033174,0.0,0.0,106167.89929265073,101861.70280867635,136272.0975599395,-0.22091241572066778,122760.75910939883,-0.17024215598160475
2008-09-19,89.58373260498047,92.38412439330423,89.01354867645779,91.44584592732558,501087800,95.92333076477053,0,0.03971367033676976,0.0,0.0,110384.21624550642,101861.70280867635,136272.0975599395,-0.18997198823512818,122760.75910939883,-0.17024215598160475
2008-09-22,87.55562591552734,90.0384515108604,86.86996455953721,89.82192397395615,249966500,95.8352460861206,0,-0.022639229584193177,0.0,-0.0,107885.20263145318,101861.70280867635,136272.0975599395,-0.2083103983631006,122760.75910939883,-0.17024215598160475
2008-09-23,85.56359100341797,88.068062574807,85.36871513211211,87.22361514987797,327470400,95.72967422485353,0,-0.02275164949458841,0.0,-0.0,105430.63631552971,101861.70280867635,136272.0975599395,-0.2263226426880537,122760.75910939883,-0.17024215598160475
2008-09-24,85.83783721923828,86.61011048412752,85.01504161016086,86.14097128436731,311818400,95.62557971954344,0,0.003205174217259632,0.0,0.0,105768.55987275753,101861.70280867635,136272.0975599395,-0.2238428719699198,122760.75910939883,-0.17024215598160475
2008-09-25,87.18028259277344,87.98864549708361,85.48416925960326,86.17704938907407,328253000,95.52406261444092,0,0.015639319640666338,0.0,0.0,107422.70818854054,101861.70280867635,136272.0975599395,-0.21170430255327588,122760.75910939883,-0.17024215598160475
2008-09-26,87.22359466552734,87.69273384915239,85.53470021230402,85.76566027872403,285917400,95.43749809265135,0,0.0004968104193492362,0.0,0.0,107476.07690924332,101861.70280867635,136272.0975599395,-0.2113126690372561,122760.75910939883,-0.17024215598160475
2008-09-29,80.38861083984375,86.13374717012452,80.09269584314283,85.98939919707854,459562300,95.31159969329832,0,-0.07836163886495873,0.0,-0.0,99054.07538385867,101861.70280867635,136272.0975599395,-0.27311550084352676,122760.75910939883,-0.17024215598160475
2008-09-30,83.71588897705078,84.30051097582093,79.77512955305835,81.92594975113525,328154400,95.20343296051026,0,0.04138991957251115,0.0,0.0,103153.91559732603,101861.70280867635,136272.0975599395,-0.24302980988493528,122760.75910939883,-0.17024215598160475
2008-10-01,83.76641082763672,84.22111743583258,82.24351593110666,83.19622693450968,332783000,95.10219760894776,0,0.0006034917768094061,0.0,0.0,103216.16813713471,101861.70280867635,136272.0975599395,-0.24257298459991106,122760.75910939883,-0.17024215598160475
2008-10-02,80.72785186767578,83.08076177498177,80.157667891332,82.96527896667365,365337800,94.99319034576416,0,-0.03627419307976887,0.0,-0.0,99472.0849251744,101861.70280867635,136272.0975599395,-0.27004803840036695,122760.75910939883,-0.17024215598160475
2008-10-03,79.63800048828125,83.3261484365203,79.16164770488389,81.4568160414933,461798000,94.87587131500244,0,-0.013500314379490064,0.0,-0.0,98129.1805067012,101861.70280867635,136272.0975599395,-0.2799026193638875,122760.75910939883,-0.17024215598160475
2008-10-06,75.58175659179688,77.67483534360925,72.6370115412411,77.33561153300057,610637500,94.7382710647583,0,-0.05093352258487771,0.0,-0.0,93131.11567512758,101861.70280867635,136272.0975599395,-0.31657971556382825,122760.75910939883,-0.17024215598160475
2008-10-07,72.1967544555664,77.46553916299683,71.92249104725289,77.11187719455177,540012100,94.58049488067628,0,-0.044785968054596004,0.0,-0.0,88960.14850361244,101861.70280867635,136272.0975599395,-0.3471873545904496,122760.75910939883,-0.17024215598160475
2008-10-08,70.37791442871094,73.74848897815146,69.87268561950842,70.38512797123423,725414800,94.40614631652832,0,-0.0251928225939142,0.0,-0.0,86718.99126443267,101861.70280867635,136272.0975599395,-0.36363354775331624,122760.75910939883,-0.17024215598160475
2008-10-09,65.46280670166016,72.62258006335766,65.1380209879856,71.92969983606872,534485200,94.2033145904541,0,-0.06983878063095383,0.0,-0.0,80662.64265697835,101861.70280867635,136272.0975599395,-0.4080766048126707,122760.75910939883,-0.17024215598160475
2008-10-10,63.8749885559082,67.80131729815608,60.32397356453565,62.61914286511065,871026300,93.99140703201294,0,-0.024255271439678205,0.0,-0.0,78706.14836429158,101861.70280867635,136272.0975599395,-0.42243386743443523,122760.75910939883,-0.17024215598160475
2008-10-13,73.14945983886719,73.14945983886719,64.92149766486445,67.75076565727596,455584000,93.8325506401062,0,0.14519722809564595,0.0,0.0,90134.06294087139,101861.70280867635,136272.0975599395,-0.33857286594399283,122760.75910939883,-0.17024215598160475
2008-10-14,72.06682586669922,76.16637117637684,70.0892299534195,75.56731661111151,546268300,93.66959547042846,0,-0.014800300296854974,0.0,-0.0,88800.05174237085,101861.70280867635,136272.0975599395,-0.3483621861525099,122760.75910939883,-0.17024215598160475
2008-10-15,64.97203826904297,70.5872670289724,64.74829716716175,70.34186876638783,484627500,93.4750386238098,0,-0.09844734400789845,0.0,-0.0,80057.9225005705,101861.70280867635,136272.0975599395,-0.4125141981809086,122760.75910939883,-0.17024215598160475
2008-10-16,67.6785888671875,68.4003398674014,62.46033221929394,65.88864947030997,708811200,93.29856168746949,0,0.04165716006841236,0.0,0.0,83392.9081929213,101861.70280867635,136272.0975599395,-0.38804120809661125,122760.75910939883,-0.17024215598160475
2008-10-17,67.27439880371094,71.15741655228211,66.14846919400736,66.39386184985672,476649000,93.12031255722046,0,-0.005972199926770672,0.0,-0.0,82894.86907271834,101861.70280867635,136272.0975599395,-0.3916959483488033,122760.75910939883,-0.17024215598160475
2008-10-20,71.31623077392578,71.52553927233085,67.90956439779045,68.81897240652728,321294200,92.9748840904236,0,0.06007979323617363,0.0,0.0,87875.17566694695,101861.70280867635,136272.0975599395,-0.3551491667008727,122760.75910939883,-0.17024215598160475
2008-10-21,69.18704986572266,71.1935167230689,68.7251296758238,69.9881938996304,356502000,92.8192358970642,0,-0.029855488506574046,0.0,-0.0,85251.61936980924,101861.70280867635,136272.0975599395,-0.37440150334288946,122760.75910939883,-0.17024215598160475
2008-10-22,65.41951751708984,69.18705903955833,63.17487121548925,67.26719852167795,516168000,92.65284990310668,0,-0.054454299698350916,0.0,-0.0,80609.30213887591,101861.70280867635,136272.0975599395,-0.40846803137069354,122760.75910939883,-0.17024215598160475
2008-10-23,66.17731475830078,66.72584125360328,61.93341767520392,65.16686280963391,634666400,92.4850661277771,0,0.01158365683472029,0.0,0.0,81543.05263253892,101861.70280867635,136272.0975599395,-0.4016159280393252,122760.75910939883,-0.17024215598160475
2008-10-24,62.82122039794922,64.89986171572733,60.62709625369911,60.67039956036399,545812600,92.29723363876344,0,-0.05071366785746767,0.0,-0.0,77407.70534524835,101861.70280867635,136272.0975599395,-0.4319621791159378,122760.75910939883,-0.17024215598160475
2008-10-27,60.59098434448242,64.60392299304891,60.41054662397292,62.04892420985166,397288600,92.1022999572754,0,-0.03550131690118519,0.0,-0.0,74659.62986719313,101861.70280867635,136272.0975599395,-0.4521282698070016,122760.75910939883,-0.17024215598160475
2008-10-28,67.67137145996094,68.01780883663992,61.009607685295016,63.03772611806649,639939500,91.93875366210938,0,0.11685545617189286,0.0,0.0,83384.01497294864,101861.70280867635,136272.0975599395,-0.3881064688516146,122760.75910939883,-0.17024215598160475
2008-10-29,67.18060302734375,70.13256279264155,66.47328442836995,67.67860761097945,531270100,91.7838020324707,0,-0.0072522312172668135,0.0,-0.0,82779.29481654079,101861.70280867635,136272.0975599395,-0.3925440622198525,122760.75910939883,-0.17024215598160475
2008-10-30,69.50463104248047,69.67784975944478,67.05067627497051,69.12931739811344,414582100,91.64469802856443,0,0.03459373554879819,0.0,0.0,85642.9398503402,101861.70280867635,136272.0975599395,-0.37152989215073884,122760.75910939883,-0.17024215598160475
2008-10-31,69.88712310791016,71.1429678111348,68.19101002768062,68.62405935570419,411394000,91.52011814117432,0,0.005503116262798535,0.0,0.0,86114.24290542449,101861.70280867635,136272.0975599395,-0.3680713480795509,122760.75910939883,-0.17024215598160475
2008-11-03,70.08921813964844,70.5078349103485,69.25198459824828,69.851039062541,205419400,91.4014155960083,0,0.0028917348826369427,0.0,0.0,86363.26246552597,101861.70280867635,136272.0975599395,-0.36624397795345476,122760.75910939883,-0.17024215598160475
2008-11-04,72.47103118896484,72.79581698402109,69.80054879313151,71.49666279074823,346793400,91.2993825531006,0,0.03398258837144952,0.0,0.0,89298.10966430738,101861.70280867635,136272.0975599395,-0.34470730792831983,122760.75910939883,-0.17024215598160475
2008-11-05,69.42523193359375,72.68754410033999,68.56634646317808,71.59769852525665,387844100,91.1709655380249,0,-0.042027817258861844,0.0,-0.0,85545.10502977407,101861.70280867635,136272.0975599395,-0.37224782944177603,122760.75910939883,-0.17024215598160475
2008-11-06,65.57830810546875,68.88392960208908,65.00090499891944,68.17661107189238,477721900,91.01929943084716,0,-0.05541103315008933,0.0,-0.0,80804.96237914139,101861.70280867635,136272.0975599395,-0.4070322257746183,122760.75910939883,-0.17024215598160475
2008-11-07,67.74354553222656,67.84459022608401,65.31846186660216,66.14847657173648,380391000,90.88538692474366,0,0.03301758598705362,0.0,0.0,83472.94717267531,101861.70280867635,136272.0975599395,-0.38745386130158,122760.75910939883,-0.17024215598160475
2008-11-10,66.85580444335938,68.9488837983029,65.62161068561737,68.71792365954165,301773000,90.7392202758789,0,-0.013104437948924241,0.0,-0.0,82379.08111603715,101861.70280867635,136272.0975599395,-0.3954809341670067,122760.75910939883,-0.17024215598160475
2008-11-11,64.79158020019531,66.5021319298607,63.98322266234655,65.50611760364444,418498200,90.5803522491455,0,-0.03087576703849082,0.0,-0.0,79835.56379865346,101861.70280867635,136272.0975599395,-0.4141459240139922,122760.75910939883,-0.17024215598160475
2008-11-12,61.94067001342773,64.19974863969566,61.43544652081928,63.680092550094,454330600,90.41078229904174,0,-0.04400124488334356,0.0,-0.0,76322.6996055491,101861.70280867635,136272.0975599395,-0.4399242326773575,122760.75910939883,-0.17024215598160475
2008-11-13,65.80204010009766,66.20622442143528,59.248539424482445,62.16441424719922,753141900,90.25178007125857,0,0.06233981785849019,0.0,0.0,81080.6427974273,101861.70280867635,136272.0975599395,-0.4050092113555098,122760.75910939883,-0.17024215598160475
2008-11-14,62.518062591552734,66.44438359560617,62.44588309904662,64.53174818768152,540352300,90.06850646972656,0,-0.04990692543193731,0.0,-0.0,77034.15720336254,101861.70280867635,136272.0975599395,-0.43470337227708,122760.75910939883,-0.17024215598160475
2008-11-17,61.68806457519531,63.91827272900942,61.46432350652136,62.34485518274813,415254900,89.88733547210694,0,-0.013276131440285055,0.0,-0.0,76011.44160693913,101861.70280867635,136272.0975599395,-0.44220832460947934,122760.75910939883,-0.17024215598160475
2008-11-18,62.85010528564453,62.95115002834448,59.84040364981277,61.45712503953749,523811800,89.72508365631103,0,0.018837366976114822,0.0,0.0,77443.29702687256,101861.70280867635,136272.0975599395,-0.43170099812392626,122760.75910939883,-0.17024215598160475
2008-11-19,58.82268905639648,62.69849275939268,58.40407227896985,62.00561266564592,558327600,89.54653131484986,0,-0.06407970537112129,0.0,-0.0,72480.75337042233,101861.70280867635,136272.0975599395,-0.4681174307268473,122760.75910939883,-0.17024215598160475
2008-11-20,54.45608139038086,59.55164444782321,54.16738555123389,57.83387446968988,814180400,89.34301986694337,0,-0.07423339082354963,0.0,-0.0,67100.26127829046,101861.70280867635,136272.0975599395,-0.507600877363935,122760.75910939883,-0.17024215598160475
2008-11-21,57.39363479614258,58.38965466038562,53.65496454576992,55.90682955783798,718536500,89.15725118637084,0,0.05394353267366414,0.0,0.0,70719.88641496733,101861.70280867635,136272.0975599395,-0.48103912920353276,122760.75910939883,-0.17024215598160475
2008-11-24,61.37049102783203,62.785122427985314,57.99991493890197,59.12584481715134,523305300,88.98895120620728,0,0.06929089342075856,0.0,0.0,75620.13052727497,101861.70280867635,136272.0975599395,-0.44507986681563083,122760.75910939883,-0.17024215598160475
2008-11-25,61.82516860961914,63.16040632500892,60.49714443665156,63.00883933632888,454112400,88.81851940155029,0,0.007408732994834688,0.0,0.0,76180.37988338611,101861.70280867635,136272.0975599395,-0.4409686117154097,122760.75910939883,-0.17024215598160475
2008-11-26,64.2142105102539,64.37299666856471,60.800324626146896,60.84363344620219,370134200,88.65513034820556,0,0.03864189866945322,0.0,0.0,79124.13440344036,101861.70280867635,136272.0975599395,-0.4193665774562728,122760.75910939883,-0.17024215598160475
2008-11-28,65.02252960205078,65.0514002960203,63.8605158322784,63.96877405151179,118308100,88.50004596710205,0,0.012587853769031376,0.0,0.0,80120.13743691206,101861.70280867635,136272.0975599395,-0.41205764883988005,122760.75910939883,-0.17024215598160475
2008-12-01,59.26300430297852,63.18933344311773,59.08256646391367,63.160462728084255,369927100,88.31627046585083,0,-0.08857737978392344,0.0,-0.0,73023.30559482255,101861.70280867635,136272.0975599395,-0.46413604176964296,122760.75910939883,-0.17024215598160475
2008-12-02,61.543704986572266,61.7024910866857,59.212452353883,60.24455649809728,469508400,88.14254856109619,0,0.038484391913946814,0.0,0.0,75833.56310618561,101861.70280867635,136272.0975599395,-0.443513643188547,122760.75910939883,-0.17024215598160475
2008-12-03,63.02327728271485,63.3913717187978,60.00635883109304,60.19401557391277,519863500,87.97480335235596,0,0.024041001373989346,0.0,0.0,77656.67790101592,101861.70280867635,136272.0975599395,-0.4301351539198366,122760.75910939883,-0.17024215598160475
2008-12-04,61.56536483764648,63.5501801629261,60.43942949050653,62.11389165375422,444173800,87.80378313064575,0,-0.023132920214992247,0.0,-0.0,75860.25216697037,101861.70280867635,136272.0975599395,-0.44331779193753784,122760.75910939883,-0.17024215598160475
2008-12-05,63.46358871459961,63.817245291301234,59.356822270005175,60.37449419298504,471905300,87.63930553436279,0,0.030832658621595455,0.0,0.0,78199.22542498272,101861.70280867635,136272.0975599395,-0.4261537994556319,122760.75910939883,-0.17024215598160475
2008-12-08,65.67933654785156,66.67535087798727,63.571825092277166,65.20297827701094,412859300,87.47983173370362,0,0.03491368638505987,0.0,0.0,80929.44865702518,101861.70280867635,136272.0975599395,-0.40611871317656767,122760.75910939883,-0.17024215598160475
2008-12-09,64.5967025756836,66.49490537293393,64.22139454783427,65.2246278121192,370790000,87.31128555297852,0,-0.016483631368279794,0.0,-0.0,79595.43745852464,101861.70280867635,136272.0975599395,-0.41590803338508486,122760.75910939883,-0.17024215598160475
2008-12-10,65.03697204589844,65.93916064324303,64.23582813093466,65.18853906946966,396187400,87.14543804168702,0,0.006815664773275554,0.0,0.0,80137.93327772417,101861.70280867635,136272.0975599395,-0.41192705834387433,122760.75910939883,-0.17024215598160475
2008-12-11,63.47080612182617,65.67936316506906,63.05940813325103,64.62560701023668,365061000,86.9765558052063,0,-0.024081162987830695,0.0,-0.0,78208.1186449554,101861.70280867635,136272.0975599395,-0.42608853870062846,122760.75910939883,-0.17024215598160475
2008-12-12,64.22862243652344,64.28636384032602,61.49318537976416,61.74580264476958,415060400,86.82229772567749,0,0.011939604378786495,0.0,0.0,79141.89264078536,101861.70280867635,136272.0975599395,-0.41923626290426275,122760.75910939883,-0.17024215598160475
2008-12-15,63.33365631103516,64.34410890904016,62.27990041097342,64.25027774588571,256694200,86.66470174789428,0,-0.01393407006934888,0.0,-0.0,78039.12396330776,101861.70280867635,136272.0975599395,-0.4273286655106917,122760.75910939883,-0.17024215598160475
2008-12-16,66.31444549560547,66.41549014266454,63.64397038358118,66.31444549560547,377699500,86.52382146835328,0,0.047064852373775556,0.0,0.0,81712.02381201962,101861.70280867635,136272.0975599395,-0.40037597369425937,122760.75910939883,-0.17024215598160475
2008-12-17,65.67212677001953,66.71145004841719,65.00089807047497,65.56386301076586,281819800,86.37674535751343,0,-0.00968595485923962,0.0,-0.0,80920.56483791929,101861.70280867635,136272.0975599395,-0.4061839049455722,122760.75910939883,-0.17024215598160475
2008-12-18,64.44514465332031,66.1629099764065,63.6656522855913,65.96803963773569,374673300,86.23337507247925,0,-0.018683453346897805,0.0,-0.0,79408.6892399654,101861.70280867635,136272.0975599395,-0.4172784402541586,122760.75910939883,-0.17024215598160475
2008-12-19,64.16792297363281,65.93601536610126,64.09515753798667,64.83004513847065,301451300,86.09341459274292,0,-0.004301668980321138,0.0,-0.0,79067.09934469388,101861.70280867635,136272.0975599395,-0.4197851155118817,122760.75910939883,-0.17024215598160475
2008-12-22,63.345733642578125,64.51718634976524,62.203386005589856,64.45170410523623,243759500,85.95541799545288,0,-0.012813089359188568,0.0,-0.0,78054.00553541847,101861.70280867635,136272.0975599395,-0.42721946067435923,122760.75910939883,-0.17024215598160475
2008-12-23,62.69087600708008,63.97874317707908,62.42893598077124,63.68769808659999,221625200,85.79780540466308,0,-0.010337833313179612,0.0,-0.0,77247.09623676732,101861.70280867635,136272.0975599395,-0.4331407704149408,122760.75910939883,-0.17024215598160475
2008-12-24,63.05467224121094,63.20746964350515,62.57444707580973,62.90186928769411,62061600,85.64641708374023,0,0.00580301723794352,0.0,0.0,77695.36246781035,101861.70280867635,136272.0975599395,-0.42985127653417143,122760.75910939883,-0.17024215598160475
2008-12-26,63.418453216552734,63.52031811294701,62.938228232505,63.47665776362052,74767700,85.49581716537476,0,0.005769294525077795,0.0,0.0,78143.60989711984,101861.70280867635,136272.0975599395,-0.4265619206253999,122760.75910939883,-0.17024215598160475
